Unnamed: 0.1;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo agregado
20302;20982;Apartamento;Maracanã;2;1;1;80;2000.0;750.0;80.0;25.0;Apartamento
20303;20984;Apartamento;Barra da Tijuca;1;1;0;79;1300.0;1942.0;240.0;16.46;Apartamento
20304;20985;Apartamento;Barra da Tijuca;2;1;1;100;2600.0;1550.0;0.0;26.0;Apartamento
20306;20987;Apartamento;Lagoa;2;1;1;80;4800.0;920.0;310.0;60.0;Apartamento
20307;20989;Apartamento;Botafogo;1;0;0;42;1800.0;482.0;0.0;42.86;Apartamento
20308;20991;Apartamento;Copacabana;1;0;0;45;2300.0;510.0;23.0;51.11;Apartamento
20309;20992;Apartamento;Botafogo;2;1;1;84;4230.0;1150.0;202.0;50.36;Apartamento
20310;20993;Apartamento;Copacabana;1;0;0;30;1500.0;760.0;56.0;50.0;Apartamento
20311;20994;Apartamento;Penha Circular;2;0;0;60;990.0;120.0;0.0;16.5;Apartamento
20312;20995;Apartamento;Cachambi;1;1;1;59;1400.0;680.0;0.0;23.73;Apartamento
20313;20996;Apartamento;Camorim;3;2;1;74;1500.0;650.0;0.0;20.27;Apartamento
20315;20998;Apartamento;Leblon;2;1;1;110;8000.0;2300.0;397.0;72.73;Apartamento
20316;20999;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1600.0;513.0;94.0;22.86;Apartamento
20317;21000;Apartamento;Barra da Tijuca;3;3;3;145;5100.0;1100.0;424.0;35.17;Apartamento
20318;21001;Apartamento;Leblon;2;0;0;70;2500.0;694.0;191.0;35.71;Apartamento
20319;21002;Apartamento;Engenho de Dentro;2;1;0;50;1100.0;405.0;16.0;22.0;Apartamento
20320;21003;Apartamento;Copacabana;3;1;0;140;3700.0;1340.0;0.0;26.43;Apartamento
20321;21004;Apartamento;Freguesia (Jacarepaguá);4;2;2;109;2500.0;864.0;194.0;22.94;Apartamento
20322;21005;Apartamento;Recreio dos Bandeirantes;3;0;1;110;2500.0;500.0;250.0;22.73;Apartamento
20323;21006;Apartamento;Flamengo;1;0;0;48;2050.0;310.0;60.0;42.71;Apartamento
20324;21007;Apartamento;São Francisco Xavier;2;0;0;63;1000.0;355.0;17.0;15.87;Apartamento
20327;21010;Apartamento;Laranjeiras;2;0;0;61;2200.0;800.0;70.0;36.07;Apartamento
20328;21011;Apartamento;Copacabana;1;0;0;30;1400.0;477.0;0.0;46.67;Apartamento
20329;21013;Apartamento;Portuguesa;2;1;0;55;1300.0;350.0;47.0;23.64;Apartamento
20330;21014;Apartamento;Ipanema;2;1;0;85;5000.0;1500.0;170.0;58.82;Apartamento
20331;21015;Apartamento;Copacabana;4;0;2;330;9900.0;2100.0;1500.0;30.0;Apartamento
20332;21016;Apartamento;Glória;2;0;0;45;2200.0;511.0;24.0;48.89;Apartamento
20333;21017;Apartamento;Botafogo;3;1;1;78;4310.0;1100.0;243.0;55.26;Apartamento
20334;21018;Apartamento;Urca;2;0;0;55;2300.0;320.0;0.0;41.82;Apartamento
20336;21020;Apartamento;Copacabana;1;0;0;40;2000.0;617.0;0.0;50.0;Apartamento
20337;21021;Apartamento;Irajá;2;1;0;52;1100.0;310.0;0.0;21.15;Apartamento
20338;21022;Apartamento;Taquara;2;1;1;78;1800.0;736.0;115.0;23.08;Apartamento
20339;21023;Apartamento;Campo Grande;2;1;1;80;1000.0;400.0;0.0;12.5;Apartamento
20340;21024;Apartamento;Copacabana;3;1;1;153;3500.0;1440.0;0.0;22.88;Apartamento
20342;21026;Apartamento;Leme;2;1;0;70;3800.0;1120.0;25.0;54.29;Apartamento
20343;21027;Apartamento;Ipanema;3;1;1;160;6700.0;3377.0;6245.0;41.88;Apartamento
20344;21028;Apartamento;Tijuca;2;1;1;87;1800.0;989.0;185.0;20.69;Apartamento
20345;21029;Apartamento;Taquara;3;1;1;72;1500.0;550.0;0.0;20.83;Apartamento
20347;21031;Apartamento;Barra da Tijuca;2;2;0;78;2500.0;700.0;150.0;32.05;Apartamento
20348;21032;Apartamento;Tijuca;3;0;0;105;2000.0;512.0;130.0;19.05;Apartamento
20349;21033;Apartamento;Irajá;1;0;0;48;850.0;120.0;0.0;17.71;Apartamento
20350;21034;Apartamento;Lagoa;2;1;1;80;2800.0;724.0;203.0;35.0;Apartamento
20351;21035;Apartamento;São Conrado;2;1;1;78;2200.0;997.0;201.0;28.21;Apartamento
20353;21037;Apartamento;Engenho Novo;2;1;1;80;1100.0;480.0;70.0;13.75;Apartamento
20355;21039;Apartamento;Leblon;3;1;1;150;5000.0;1000.0;0.0;33.33;Apartamento
20356;21040;Apartamento;Barra da Tijuca;2;1;1;69;3000.0;1317.0;0.0;43.48;Apartamento
20357;21041;Apartamento;Recreio dos Bandeirantes;2;1;1;63;1800.0;945.0;138.0;28.57;Apartamento
20358;21042;Apartamento;Barra da Tijuca;3;2;1;127;4500.0;2000.0;0.0;35.43;Apartamento
20362;21046;Apartamento;Ipanema;3;2;1;130;7200.0;1500.0;563.0;55.38;Apartamento
20364;21048;Apartamento;Laranjeiras;1;1;1;40;2200.0;315.0;47.0;55.0;Apartamento
20365;21049;Apartamento;Barra da Tijuca;4;2;2;157;6500.0;1900.0;880.0;41.4;Apartamento
20366;21050;Apartamento;Copacabana;2;1;1;75;3000.0;900.0;149.0;40.0;Apartamento
20367;21051;Apartamento;Tijuca;2;1;0;80;2000.0;650.0;124.0;25.0;Apartamento
20368;21052;Apartamento;Gávea;2;1;1;150;5000.0;1000.0;300.0;33.33;Apartamento
20369;21053;Apartamento;Barra da Tijuca;3;2;1;145;5000.0;1800.0;700.0;34.48;Apartamento
20372;21056;Apartamento;Tijuca;2;0;0;65;1570.0;550.0;16.0;24.15;Apartamento
20373;21057;Apartamento;Barra da Tijuca;1;1;1;42;1350.0;740.0;1350.0;32.14;Apartamento
20374;21058;Apartamento;Flamengo;1;0;1;52;2000.0;650.0;0.0;38.46;Apartamento
20375;21059;Apartamento;Ipanema;2;0;1;156;7500.0;1885.0;0.0;48.08;Apartamento
20376;21060;Apartamento;Vila da Penha;1;1;0;65;1000.0;369.0;0.0;15.38;Apartamento
20377;21061;Apartamento;Glória;1;0;0;42;1200.0;450.0;54.0;28.57;Apartamento
20378;21062;Apartamento;Barra da Tijuca;3;2;3;145;3200.0;1800.0;350.0;22.07;Apartamento
20379;21063;Apartamento;Lagoa;3;2;1;88;4100.0;1087.0;0.0;46.59;Apartamento
20380;21064;Apartamento;Tijuca;4;2;1;140;3500.0;980.0;199.0;25.0;Apartamento
20381;21065;Apartamento;Barra da Tijuca;4;3;3;162;8000.0;2300.0;3000.0;49.38;Apartamento
20383;21067;Apartamento;Barra da Tijuca;2;1;1;100;4000.0;1200.0;266.0;40.0;Apartamento
20384;21068;Apartamento;Barra da Tijuca;3;1;1;112;2599.0;1450.0;240.0;23.21;Apartamento
20387;21072;Apartamento;Barra da Tijuca;4;2;2;293;7500.0;1300.0;700.0;25.6;Apartamento
20388;21073;Apartamento;Tijuca;2;1;0;88;1200.0;640.0;0.0;13.64;Apartamento
20389;21074;Apartamento;Recreio dos Bandeirantes;2;2;1;104;2200.0;542.0;170.0;21.15;Apartamento
20390;21075;Apartamento;Copacabana;1;0;1;45;2300.0;600.0;203.0;51.11;Apartamento
20391;21076;Apartamento;Rio Comprido;2;1;0;81;700.0;885.0;89.0;8.64;Apartamento
20392;21077;Apartamento;Ipanema;3;1;1;140;7199.0;2973.0;448.0;51.42;Apartamento
20393;21078;Apartamento;Vaz Lobo;2;1;0;40;1100.0;406.0;0.0;27.5;Apartamento
20394;21079;Apartamento;Recreio dos Bandeirantes;3;0;2;95;1800.0;1250.0;0.0;18.95;Apartamento
20395;21080;Apartamento;Barra da Tijuca;2;1;1;69;2000.0;613.0;125.0;28.99;Apartamento
20397;21082;Apartamento;Taquara;2;1;0;160;1800.0;751.0;0.0;11.25;Apartamento
20398;21083;Apartamento;Copacabana;1;0;0;30;1250.0;395.0;25.0;41.67;Apartamento
20399;21084;Apartamento;Barra da Tijuca;2;1;1;87;2000.0;1100.0;120.0;22.99;Apartamento
20401;21086;Apartamento;Barra da Tijuca;3;2;0;105;2900.0;1500.0;265.0;27.62;Apartamento
20402;21087;Apartamento;Copacabana;3;1;0;120;4000.0;1500.0;190.0;33.33;Apartamento
20404;21089;Apartamento;Barra da Tijuca;3;2;2;179;1990.0;1787.0;447.0;11.12;Apartamento
20407;21092;Apartamento;Lagoa;2;1;1;130;5500.0;1500.0;250.0;42.31;Apartamento
20409;21094;Apartamento;Ipanema;2;0;0;90;2700.0;1578.0;244.0;30.0;Apartamento
20410;21095;Apartamento;Tijuca;2;1;0;85;1850.0;440.0;48.0;21.76;Apartamento
20411;21096;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;700.0;100.0;24.62;Apartamento
20412;21097;Apartamento;Todos os Santos;2;1;0;62;990.0;492.0;0.0;15.97;Apartamento
20413;21098;Apartamento;Vila Isabel;2;1;0;60;1800.0;754.0;23.0;30.0;Apartamento
20414;21099;Apartamento;Gávea;1;1;1;49;2200.0;802.0;140.0;44.9;Apartamento
20415;21100;Apartamento;Flamengo;3;1;1;200;3600.0;2500.0;294.0;18.0;Apartamento
20416;21101;Apartamento;Recreio dos Bandeirantes;3;1;1;97;2000.0;658.0;105.0;20.62;Apartamento
20417;21102;Apartamento;Copacabana;1;0;0;30;2000.0;600.0;20.0;66.67;Apartamento
20418;21103;Apartamento;Barra da Tijuca;3;3;1;150;4500.0;950.0;280.0;30.0;Apartamento
20419;21104;Apartamento;Leblon;3;0;0;118;4500.0;2000.0;371.0;38.14;Apartamento
20420;21105;Apartamento;Recreio dos Bandeirantes;2;2;1;107;1600.0;675.0;200.0;14.95;Apartamento
20423;21109;Apartamento;Copacabana;3;1;0;158;4000.0;818.0;345.0;25.32;Apartamento
20424;21110;Apartamento;Copacabana;4;3;1;303;5000.0;1500.0;4600.0;16.5;Apartamento
20425;21111;Apartamento;Barra da Tijuca;3;2;3;117;5000.0;1833.0;376.0;42.74;Apartamento
20426;21112;Apartamento;Ipanema;1;1;0;50;2600.0;660.0;0.0;52.0;Apartamento
20427;21113;Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0;22.67;Apartamento
20428;21115;Apartamento;Copacabana;1;0;1;38;1300.0;564.0;35.0;34.21;Apartamento
20429;21116;Apartamento;Barra da Tijuca;2;1;1;72;2000.0;800.0;62.0;27.78;Apartamento
20431;21118;Apartamento;Tijuca;3;1;0;85;2500.0;650.0;83.0;29.41;Apartamento
20432;21119;Apartamento;Barra da Tijuca;3;2;1;110;2290.0;1600.0;250.0;20.82;Apartamento
20433;21120;Apartamento;Barra da Tijuca;2;1;1;103;3000.0;1750.0;2000.0;29.13;Apartamento
20434;21121;Apartamento;Copacabana;3;1;1;150;7000.0;1400.0;240.0;46.67;Apartamento
20436;21123;Apartamento;Campo Grande;2;1;0;45;700.0;130.0;0.0;15.56;Apartamento
20437;21124;Apartamento;Centro;1;0;0;40;1000.0;400.0;0.0;25.0;Apartamento
20438;21125;Apartamento;Vila da Penha;2;1;1;70;1800.0;520.0;121.0;25.71;Apartamento
20439;21126;Apartamento;Méier;1;0;0;60;900.0;283.0;17.0;15.0;Apartamento
20440;21127;Apartamento;Copacabana;2;0;0;70;2500.0;700.0;90.0;35.71;Apartamento
20441;21128;Apartamento;Leblon;4;2;2;220;7000.0;4950.0;1000.0;31.82;Apartamento
20443;21130;Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;270.0;50.0;Apartamento
20444;21131;Apartamento;Barra da Tijuca;4;3;1;160;8000.0;2434.0;800.0;50.0;Apartamento
20445;21132;Apartamento;Lagoa;2;2;0;150;9000.0;1913.0;470.0;60.0;Apartamento
20446;21133;Apartamento;Barra da Tijuca;2;1;0;66;2050.0;1050.0;190.0;31.06;Apartamento
20447;21134;Apartamento;Barra da Tijuca;1;1;0;56;3000.0;1260.0;310.0;53.57;Apartamento
20448;21135;Apartamento;Barra da Tijuca;2;1;2;90;3500.0;1928.0;495.0;38.89;Apartamento
20449;21136;Apartamento;Flamengo;3;0;0;111;3300.0;1317.0;158.0;29.73;Apartamento
20450;21137;Apartamento;Barra da Tijuca;2;1;1;70;2400.0;800.0;0.0;34.29;Apartamento
20451;21138;Apartamento;Tijuca;3;0;0;104;1800.0;400.0;0.0;17.31;Apartamento
20452;21139;Apartamento;Copacabana;1;0;0;40;1450.0;680.0;0.0;36.25;Apartamento
20453;21141;Apartamento;Gávea;1;1;1;48;2498.0;787.0;158.0;52.04;Apartamento
20455;21143;Apartamento;Tijuca;2;1;1;90;2500.0;600.0;130.0;27.78;Apartamento
20456;21144;Apartamento;Recreio dos Bandeirantes;1;1;0;50;1500.0;1166.0;0.0;30.0;Apartamento
20457;21145;Apartamento;Recreio dos Bandeirantes;3;2;1;95;2100.0;780.0;210.0;22.11;Apartamento
20458;21146;Apartamento;Paciência;2;0;0;45;500.0;200.0;0.0;11.11;Apartamento
20459;21147;Apartamento;Lagoa;3;2;1;110;5000.0;1560.0;450.0;45.45;Apartamento
20460;21148;Apartamento;Riachuelo;3;1;1;94;900.0;600.0;0.0;9.57;Apartamento
20461;21149;Apartamento;Ipanema;2;0;0;73;2200.0;560.0;211.0;30.14;Apartamento
20462;21150;Apartamento;Gávea;3;0;0;120;2700.0;880.0;238.0;22.5;Apartamento
20463;21151;Apartamento;Barra da Tijuca;4;1;1;120;2450.0;1778.0;375.0;20.42;Apartamento
20464;21152;Apartamento;Pechincha;2;1;1;65;1300.0;560.0;840.0;20.0;Apartamento
20465;21153;Apartamento;Ipanema;4;2;2;180;6000.0;1900.0;0.0;33.33;Apartamento
20467;21155;Apartamento;Pechincha;3;1;1;87;1200.0;690.0;89.0;13.79;Apartamento
20469;21157;Apartamento;Tijuca;2;0;0;61;1500.0;530.0;50.0;24.59;Apartamento
20470;21158;Apartamento;Leblon;1;1;0;55;3500.0;780.0;183.0;63.64;Apartamento
20471;21159;Apartamento;Recreio dos Bandeirantes;4;4;4;560;8000.0;1620.0;0.0;14.29;Apartamento
20472;21160;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1700.0;900.0;160.0;24.29;Apartamento
20473;21161;Apartamento;Copacabana;2;0;0;57;1700.0;1100.0;117.0;29.82;Apartamento
20474;21162;Apartamento;Jardim Botânico;2;2;1;95;4000.0;1200.0;280.0;42.11;Apartamento
20475;21163;Apartamento;Barra da Tijuca;3;3;3;150;6500.0;2567.0;2372.0;43.33;Apartamento
20476;21164;Apartamento;Ipanema;4;2;1;160;9000.0;2500.0;600.0;56.25;Apartamento
20479;21167;Apartamento;Cordovil;2;0;0;55;850.0;450.0;0.0;15.45;Apartamento
20481;21169;Apartamento;Freguesia (Jacarepaguá);2;1;0;62;1300.0;340.0;62.0;20.97;Apartamento
20483;21171;Apartamento;Leblon;2;0;0;65;2200.0;546.0;108.0;33.85;Apartamento
20484;21172;Apartamento;Ipanema;3;1;1;110;6500.0;1700.0;0.0;59.09;Apartamento
20485;21173;Apartamento;Ipanema;1;0;0;60;2700.0;752.0;94.0;45.0;Apartamento
20486;21174;Apartamento;Barra da Tijuca;1;1;1;67;2500.0;1130.0;295.0;37.31;Apartamento
20487;21175;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;2200.0;580.0;95.0;31.43;Apartamento
20488;21176;Apartamento;Copacabana;1;0;1;36;1800.0;633.0;70.0;50.0;Apartamento
20489;21178;Apartamento;Barra da Tijuca;3;2;1;140;6500.0;1500.0;320.0;46.43;Apartamento
20490;21180;Apartamento;Vila da Penha;2;0;0;40;900.0;326.0;0.0;22.5;Apartamento
20491;21181;Apartamento;Copacabana;3;2;1;106;4500.0;1411.0;321.0;42.45;Apartamento
20492;21182;Apartamento;Taquara;2;1;0;45;900.0;345.0;14.0;20.0;Apartamento
20493;21183;Apartamento;Vila Isabel;1;0;0;50;850.0;369.0;24.0;17.0;Apartamento
20494;21184;Apartamento;Barra da Tijuca;3;2;1;130;3300.0;2025.0;345.0;25.38;Apartamento
20495;21185;Apartamento;Leblon;4;2;1;140;6500.0;1100.0;410.0;46.43;Apartamento
20496;21186;Apartamento;Jardim Botânico;3;1;1;85;3800.0;1000.0;500.0;44.71;Apartamento
20497;21187;Apartamento;Lagoa;3;1;1;140;6000.0;1200.0;330.0;42.86;Apartamento
20498;21188;Apartamento;Copacabana;1;0;0;48;1500.0;740.0;26.0;31.25;Apartamento
20499;21190;Apartamento;Copacabana;3;1;2;187;5500.0;2500.0;4800.0;29.41;Apartamento
20500;21191;Apartamento;Copacabana;3;1;3;192;6500.0;2200.0;5240.0;33.85;Apartamento
20501;21192;Apartamento;Grajaú;1;0;0;45;1600.0;275.0;0.0;35.56;Apartamento
20502;21194;Apartamento;Leblon;2;1;1;85;4800.0;1398.0;316.0;56.47;Apartamento
20504;21196;Apartamento;Flamengo;2;1;0;80;2800.0;900.0;130.0;35.0;Apartamento
20505;21197;Apartamento;Jacarepaguá;3;1;1;71;1900.0;720.0;0.0;26.76;Apartamento
20506;21198;Apartamento;Recreio dos Bandeirantes;2;1;2;72;2600.0;1050.0;300.0;36.11;Apartamento
20507;21199;Apartamento;Copacabana;3;2;1;140;4240.0;1650.0;0.0;30.29;Apartamento
20508;21200;Apartamento;Copacabana;3;0;0;80;2500.0;1146.0;96.0;31.25;Apartamento
20509;21201;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;450.0;40.0;18.18;Apartamento
20510;21202;Apartamento;Botafogo;2;1;0;73;2300.0;800.0;0.0;31.51;Apartamento
20513;21205;Apartamento;Laranjeiras;3;1;1;147;4900.0;1220.0;280.0;33.33;Apartamento
20515;21207;Apartamento;Riachuelo;3;1;1;90;1800.0;650.0;75.0;20.0;Apartamento
20516;21208;Apartamento;Ipanema;2;2;2;80;5500.0;2500.0;300.0;68.75;Apartamento
20517;21209;Apartamento;Recreio dos Bandeirantes;2;2;1;90;3000.0;650.0;0.0;33.33;Apartamento
20519;21211;Apartamento;Catete;2;0;0;84;2650.0;860.0;159.0;31.55;Apartamento
20520;21212;Apartamento;Vila da Penha;2;1;1;98;980.0;660.0;59.0;10.0;Apartamento
20521;21213;Apartamento;Barra da Tijuca;1;1;0;57;4900.0;958.0;280.0;85.96;Apartamento
20522;21214;Apartamento;Recreio dos Bandeirantes;2;0;1;70;1600.0;957.0;0.0;22.86;Apartamento
20523;21215;Apartamento;Santa Teresa;2;0;0;66;1700.0;250.0;0.0;25.76;Apartamento
20524;21216;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;0.0;42.0;Apartamento
20525;21217;Apartamento;Ipanema;4;2;1;200;9500.0;3680.0;1134.0;47.5;Apartamento
20526;21218;Apartamento;Leblon;2;1;0;75;4500.0;785.0;120.0;60.0;Apartamento
20527;21219;Apartamento;Campo Grande;2;1;0;52;850.0;360.0;20.0;16.35;Apartamento
20528;21221;Apartamento;Flamengo;3;1;1;118;3800.0;810.0;235.0;32.2;Apartamento
20529;21222;Apartamento;Barra da Tijuca;2;1;1;78;2200.0;1100.0;90.0;28.21;Apartamento
20531;21224;Apartamento;Copacabana;4;1;0;140;4000.0;1900.0;226.0;28.57;Apartamento
20532;21225;Apartamento;Botafogo;2;1;1;101;5500.0;1290.0;341.0;54.46;Apartamento
20535;21229;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;42.0;Apartamento
20536;21230;Apartamento;Barra da Tijuca;4;3;2;145;6700.0;1900.0;273.0;46.21;Apartamento
20537;21231;Apartamento;Campo Grande;2;1;0;45;650.0;190.0;0.0;14.44;Apartamento
20541;21235;Apartamento;Centro;0;0;0;29;600.0;509.0;21.0;20.69;Apartamento
20542;21236;Apartamento;Ipanema;3;2;1;160;7000.0;2200.0;500.0;43.75;Apartamento
20543;21237;Apartamento;Leblon;2;1;1;85;5000.0;1648.0;251.0;58.82;Apartamento
20545;21239;Apartamento;Copacabana;1;1;0;50;2500.0;1296.0;0.0;50.0;Apartamento
20546;21240;Apartamento;Gávea;3;0;1;120;2900.0;880.0;239.0;24.17;Apartamento
20547;21241;Apartamento;Recreio dos Bandeirantes;2;2;1;75;1800.0;805.0;180.0;24.0;Apartamento
20548;21242;Apartamento;Recreio dos Bandeirantes;4;3;2;103;2850.0;1066.0;215.0;27.67;Apartamento
20550;21244;Apartamento;Lagoa;2;1;1;78;3000.0;1070.0;0.0;38.46;Apartamento
20551;21245;Apartamento;Barra da Tijuca;3;2;1;110;3000.0;1300.0;2500.0;27.27;Apartamento
20552;21246;Apartamento;Copacabana;3;0;0;160;3900.0;800.0;128.0;24.38;Apartamento
20554;21248;Apartamento;Leblon;3;1;0;70;4200.0;1100.0;200.0;60.0;Apartamento
20555;21249;Apartamento;Jacarepaguá;2;1;2;61;1300.0;680.0;74.0;21.31;Apartamento
20556;21250;Apartamento;Jacarepaguá;2;1;1;70;1800.0;994.0;107.0;25.71;Apartamento
20558;21252;Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1350.0;0.0;25.0;Apartamento
20559;21253;Apartamento;Copacabana;3;0;1;100;2500.0;1000.0;120.0;25.0;Apartamento
20561;21255;Apartamento;Cachambi;2;1;0;60;1200.0;495.0;37.0;20.0;Apartamento
20562;21256;Apartamento;Freguesia (Jacarepaguá);2;1;1;89;2200.0;850.0;120.0;24.72;Apartamento
20565;21259;Apartamento;Laranjeiras;3;2;1;130;3700.0;1800.0;350.0;28.46;Apartamento
20566;21260;Apartamento;Gávea;4;3;1;200;9700.0;2500.0;0.0;48.5;Apartamento
20568;21262;Apartamento;Engenho Novo;2;1;0;45;1000.0;373.0;16.0;22.22;Apartamento
20569;21263;Apartamento;Ipanema;2;2;1;153;9500.0;1321.0;278.0;62.09;Apartamento
20570;21264;Apartamento;Jacarepaguá;2;1;2;70;1300.0;550.0;0.0;18.57;Apartamento
20571;21265;Apartamento;Copacabana;3;1;1;110;3000.0;1306.0;290.0;27.27;Apartamento
20572;21266;Apartamento;Copacabana;3;1;0;180;7000.0;1700.0;700.0;38.89;Apartamento
20573;21267;Apartamento;Tijuca;3;1;1;118;2600.0;594.0;161.0;22.03;Apartamento
20574;21268;Apartamento;Tijuca;4;1;0;131;2800.0;585.0;1377.0;21.37;Apartamento
20575;21269;Apartamento;Rocha;2;0;0;70;950.0;400.0;16.0;13.57;Apartamento
20576;21270;Apartamento;Barra da Tijuca;4;3;2;233;7000.0;4600.0;8167.0;30.04;Apartamento
20578;21272;Apartamento;Barra da Tijuca;2;1;1;67;3100.0;750.0;160.0;46.27;Apartamento
20581;21276;Apartamento;Leblon;3;1;1;140;5000.0;1100.0;400.0;35.71;Apartamento
20582;21277;Apartamento;Leblon;2;1;1;90;3500.0;1260.0;254.0;38.89;Apartamento
20583;21278;Apartamento;Copacabana;2;1;1;85;4200.0;1160.0;151.0;49.41;Apartamento
20585;21280;Apartamento;Copacabana;1;0;0;46;2800.0;450.0;250.0;60.87;Apartamento
20586;21281;Apartamento;Leme;2;1;0;80;4000.0;1000.0;0.0;50.0;Apartamento
20588;21284;Apartamento;Cascadura;2;1;0;61;800.0;418.0;0.0;13.11;Apartamento
20589;21285;Apartamento;Grajaú;2;1;1;78;1900.0;580.0;0.0;24.36;Apartamento
20590;21286;Apartamento;Grajaú;2;1;1;76;1300.0;840.0;85.0;17.11;Apartamento
20591;21287;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1500.0;580.0;73.0;23.08;Apartamento
20592;21288;Apartamento;Flamengo;2;0;0;70;2500.0;420.0;25.0;35.71;Apartamento
20593;21289;Apartamento;Andaraí;2;0;0;72;1600.0;820.0;0.0;22.22;Apartamento
20594;21290;Apartamento;Catete;1;0;0;27;1200.0;295.0;30.0;44.44;Apartamento
20595;21291;Apartamento;Barra da Tijuca;4;3;2;233;7000.0;4100.0;6500.0;30.04;Apartamento
20596;21292;Apartamento;Gávea;2;1;1;80;4000.0;110.0;140.0;50.0;Apartamento
20597;21293;Apartamento;Península;1;1;1;66;2800.0;1150.0;120.0;42.42;Apartamento
20599;21295;Apartamento;Del Castilho;1;1;0;55;800.0;350.0;0.0;14.55;Apartamento
20600;21296;Apartamento;Abolição;1;0;0;42;800.0;260.0;16.0;19.05;Apartamento
20601;21298;Apartamento;Copacabana;3;2;2;123;4200.0;1450.0;320.0;34.15;Apartamento
20602;21299;Apartamento;Lins de Vasconcelos;2;0;0;53;1100.0;285.0;16.0;20.75;Apartamento
20603;21300;Apartamento;Barra da Tijuca;2;1;1;65;1500.0;1000.0;0.0;23.08;Apartamento
20605;21302;Apartamento;Copacabana;3;2;1;200;7000.0;2200.0;661.0;35.0;Apartamento
20606;21303;Apartamento;Botafogo;1;0;0;28;1300.0;500.0;0.0;46.43;Apartamento
20607;21304;Apartamento;Barra da Tijuca;1;1;0;68;1600.0;900.0;235.0;23.53;Apartamento
20608;21305;Apartamento;Barra da Tijuca;3;2;2;141;5000.0;1500.0;4630.0;35.46;Apartamento
20610;21307;Apartamento;Ipanema;3;2;1;140;5000.0;2500.0;600.0;35.71;Apartamento
20612;21309;Apartamento;Copacabana;4;0;2;130;8500.0;730.0;1400.0;65.38;Apartamento
20613;21311;Apartamento;Barra da Tijuca;3;3;1;306;9000.0;2300.0;170.0;29.41;Apartamento
20614;21312;Apartamento;Centro;1;0;0;45;1350.0;450.0;50.0;30.0;Apartamento
20617;21315;Apartamento;Méier;2;1;0;58;1100.0;652.0;35.0;18.97;Apartamento
20618;21316;Apartamento;Leblon;2;1;2;140;8000.0;1500.0;650.0;57.14;Apartamento
20619;21317;Apartamento;Botafogo;3;1;1;82;3000.0;900.0;173.0;36.59;Apartamento
20620;21318;Apartamento;Ipanema;2;1;1;80;8000.0;2613.0;570.0;100.0;Apartamento
20621;21319;Apartamento;Flamengo;1;0;0;45;1500.0;465.0;67.0;33.33;Apartamento
20622;21320;Apartamento;Vila da Penha;2;1;0;60;1400.0;440.0;0.0;23.33;Apartamento
20623;21321;Apartamento;Botafogo;4;2;1;170;6000.0;2150.0;358.0;35.29;Apartamento
20624;21322;Apartamento;Jardim Botânico;3;1;0;73;2700.0;1060.0;168.0;36.99;Apartamento
20625;21323;Apartamento;Ipanema;2;1;2;115;8000.0;2154.0;387.0;69.57;Apartamento
20626;21324;Apartamento;Pechincha;2;1;1;70;1700.0;650.0;590.0;24.29;Apartamento
20629;21327;Apartamento;Ipanema;3;0;1;110;3000.0;1600.0;293.0;27.27;Apartamento
20632;21330;Apartamento;Laranjeiras;3;0;0;110;2600.0;780.0;60.0;23.64;Apartamento
20634;21332;Apartamento;Barra da Tijuca;3;2;3;142;4600.0;1638.0;399.0;32.39;Apartamento
20635;21333;Apartamento;Laranjeiras;2;0;0;60;2300.0;1228.0;110.0;38.33;Apartamento
20637;21335;Apartamento;Gávea;1;1;1;50;2900.0;400.0;10.0;58.0;Apartamento
20638;21336;Apartamento;Copacabana;3;1;0;100;5000.0;1.0;1.0;50.0;Apartamento
20640;21338;Apartamento;Tijuca;3;1;0;100;2000.0;800.0;0.0;20.0;Apartamento
20641;21339;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2200.0;600.0;0.0;22.0;Apartamento
20642;21340;Apartamento;Grajaú;2;0;0;79;1700.0;323.0;79.0;21.52;Apartamento
20644;21342;Apartamento;Barra da Tijuca;3;3;1;297;7500.0;2360.0;934.0;25.25;Apartamento
20645;21343;Apartamento;Barra da Tijuca;2;1;0;75;1150.0;1160.0;0.0;15.33;Apartamento
20649;21347;Apartamento;São Cristóvão;2;1;1;56;1400.0;560.0;0.0;25.0;Apartamento
20650;21348;Apartamento;São Conrado;2;1;2;87;2500.0;732.0;275.0;28.74;Apartamento
